mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_max_depth,param_max_features,param_min_samples_leaf,param_min_samples_split,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.5276027202606202,0.017525803199297696,0.011581230163574218,0.0014941000165316905,10,sqrt,10,15,100,"{'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 10, 'min_samples_split': 15, 'n_estimators': 100}",0.7135568513119533,0.728134110787172,0.728134110787172,0.6975218658892128,0.7308533916849015,0.7196400660920823,0.012619481318107594,70
1.0918322563171388,0.0504808271436812,0.02509932518005371,0.006012418354216378,10,sqrt,10,15,200,"{'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 10, 'min_samples_split': 15, 'n_estimators': 200}",0.717201166180758,0.7346938775510204,0.7303206997084548,0.6989795918367347,0.7301239970824216,0.7222638664718779,0.01303063904777428,64
1.6476663589477538,0.05869605468278357,0.03239197731018066,0.0008628980892077673,10,sqrt,10,15,300,"{'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 10, 'min_samples_split': 15, 'n_estimators': 300}",0.717930029154519,0.7368804664723032,0.7244897959183674,0.6997084548104956,0.7308533916849015,0.7219724276081173,0.01280221667454159,67
0.46741771697998047,0.021863775607631836,0.010387039184570313,0.002146289706724467,10,sqrt,20,5,100,"{'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 20, 'min_samples_split': 5, 'n_estimators': 100}",0.6997084548104956,0.7266763848396501,0.7164723032069971,0.6953352769679301,0.7213712618526623,0.711912736335547,0.012263566518705353,117
0.9816506862640381,0.04038121658523414,0.01979970932006836,0.0031494366906694507,10,sqrt,20,5,200,"{'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 20, 'min_samples_split': 5, 'n_estimators': 200}",0.7040816326530612,0.7295918367346939,0.7128279883381924,0.6946064139941691,0.7221006564551422,0.7126417056350517,0.012452790773044642,110
1.4678067684173584,0.046462052889959575,0.03156590461730957,0.0036490453310536173,10,sqrt,20,5,300,"{'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 20, 'min_samples_split': 5, 'n_estimators': 300}",0.706268221574344,0.7295918367346939,0.7077259475218659,0.6931486880466472,0.7221006564551422,0.7117670700665386,0.012788412486502776,120
0.47137107849121096,0.022433717637197745,0.010613632202148438,0.0020904116349971056,10,sqrt,20,10,100,"{'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 20, 'min_samples_split': 10, 'n_estimators': 100}",0.6997084548104956,0.7266763848396501,0.7164723032069971,0.6953352769679301,0.7213712618526623,0.711912736335547,0.012263566518705353,117
0.9594357490539551,0.022991693592384996,0.024109458923339842,0.0028961015042337323,10,sqrt,20,10,200,"{'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 20, 'min_samples_split': 10, 'n_estimators': 200}",0.7040816326530612,0.7295918367346939,0.7128279883381924,0.6946064139941691,0.7221006564551422,0.7126417056350517,0.012452790773044642,110
1.4596482276916505,0.06883611069936296,0.032737350463867186,0.0027495584056842896,10,sqrt,20,10,300,"{'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 20, 'min_samples_split': 10, 'n_estimators': 300}",0.706268221574344,0.7295918367346939,0.7077259475218659,0.6931486880466472,0.7221006564551422,0.7117670700665386,0.012788412486502776,120
0.5191163539886474,0.013903937372252784,0.01395421028137207,0.0029073159356044357,10,sqrt,20,15,100,"{'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 20, 'min_samples_split': 15, 'n_estimators': 100}",0.6997084548104956,0.7266763848396501,0.7164723032069971,0.6953352769679301,0.7213712618526623,0.711912736335547,0.012263566518705353,117
0.969187593460083,0.03938106326378098,0.020021724700927734,0.0018784631149841387,10,sqrt,20,15,200,"{'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 20, 'min_samples_split': 15, 'n_estimators': 200}",0.7040816326530612,0.7295918367346939,0.7128279883381924,0.6946064139941691,0.7221006564551422,0.7126417056350517,0.012452790773044642,110
1.469066047668457,0.03215587207646596,0.029753351211547853,0.0017540827547961979,10,sqrt,20,15,300,"{'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 20, 'min_samples_split': 15, 'n_estimators': 300}",0.706268221574344,0.7295918367346939,0.7077259475218659,0.6931486880466472,0.7221006564551422,0.7117670700665386,0.012788412486502776,120
0.4017946720123291,0.018181709032454696,0.012108039855957032,0.002227290789844339,10,log2,5,5,100,"{'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 5, 'min_samples_split': 5, 'n_estimators': 100}",0.7164723032069971,0.7150145772594753,0.7099125364431487,0.6967930029154519,0.7221006564551422,0.712058615256043,0.00856394206592852,113
0.8451143264770508,0.04531116736924714,0.021340465545654295,0.0030568039183219,10,log2,5,5,200,"{'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 5, 'min_samples_split': 5, 'n_estimators': 200}",0.7142857142857143,0.7215743440233237,0.7077259475218659,0.6931486880466472,0.7228300510576222,0.7119129489870346,0.010842362812023502,115
1.2962040424346923,0.05636261275336369,0.02766275405883789,0.0019318651916312864,10,log2,5,5,300,"{'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 5, 'min_samples_split': 5, 'n_estimators': 300}",0.7106413994169096,0.7252186588921283,0.7084548104956269,0.6909620991253644,0.7199124726477024,0.7110378881155462,0.011744950466420283,123
0.4134026527404785,0.029821490337647964,0.010693788528442383,0.0011222719558002527,10,log2,5,10,100,"{'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 5, 'min_samples_split': 10, 'n_estimators': 100}",0.7164723032069971,0.7150145772594753,0.7099125364431487,0.6967930029154519,0.7221006564551422,0.712058615256043,0.00856394206592852,113
0.8394717693328857,0.04646951531926517,0.025007057189941406,0.005070212703762302,10,log2,5,10,200,"{'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 5, 'min_samples_split': 10, 'n_estimators': 200}",0.7142857142857143,0.7215743440233237,0.7077259475218659,0.6931486880466472,0.7228300510576222,0.7119129489870346,0.010842362812023502,115
1.250443696975708,0.0366077655424243,0.03489451408386231,0.004361701176322047,10,log2,5,10,300,"{'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 5, 'min_samples_split': 10, 'n_estimators': 300}",0.7106413994169096,0.7252186588921283,0.7084548104956269,0.6909620991253644,0.7199124726477024,0.7110378881155462,0.011744950466420283,123
0.40375456809997556,0.018733274108202087,0.010996770858764649,0.002145540836896857,10,log2,5,15,100,"{'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 5, 'min_samples_split': 15, 'n_estimators': 100}",0.6989795918367347,0.7201166180758017,0.7099125364431487,0.6829446064139941,0.7228300510576222,0.7069566807654603,0.014656729373694957,132
0.8116856098175049,0.010702633505464246,0.021265268325805664,0.0018288553584638362,10,log2,5,15,200,"{'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 5, 'min_samples_split': 15, 'n_estimators': 200}",0.7011661807580175,0.7266763848396501,0.717201166180758,0.6895043731778425,0.7286652078774617,0.712642662566746,0.01510984675512378,109
1.2148955821990968,0.04290867698869992,0.032156848907470705,0.002400864099176239,10,log2,5,15,300,"{'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 5, 'min_samples_split': 15, 'n_estimators': 300}",0.6975218658892128,0.7230320699708455,0.706997084548105,0.6887755102040817,0.7308533916849015,0.7094359844594293,0.015609667030618979,125
0.4000246524810791,0.01580136984663497,0.012070322036743164,0.002695051105806657,10,log2,10,5,100,"{'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 10, 'min_samples_split': 5, 'n_estimators': 100}",0.6982507288629738,0.717201166180758,0.706997084548105,0.6982507288629738,0.7228300510576222,0.7087059519024865,0.009931791860733284,129
0.7850991249084472,0.03451107616345249,0.01899576187133789,0.003420930994661609,10,log2,10,5,200,"{'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 10, 'min_samples_split': 5, 'n_estimators': 200}",0.7040816326530612,0.7259475218658892,0.7099125364431487,0.6909620991253644,0.7162654996353027,0.7094338579445532,0.011742689188152793,126
1.1791337490081788,0.07201297131418151,0.028833580017089844,0.0021361983213815743,10,log2,10,5,300,"{'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 10, 'min_samples_split': 5, 'n_estimators': 300}",0.7018950437317785,0.7201166180758017,0.7040816326530612,0.6887755102040817,0.7184536834427425,0.7066644976214932,0.011570472762309655,133
0.4196918964385986,0.01887642135661713,0.011943912506103516,0.0018282846742561853,10,log2,10,10,100,"{'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 10, 'min_samples_split': 10, 'n_estimators': 100}",0.6982507288629738,0.717201166180758,0.706997084548105,0.6982507288629738,0.7228300510576222,0.7087059519024865,0.009931791860733284,129
0.7797766208648682,0.022576088250690504,0.022275352478027345,0.0034187632640731136,10,log2,10,10,200,"{'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 10, 'min_samples_split': 10, 'n_estimators': 200}",0.7040816326530612,0.7259475218658892,0.7099125364431487,0.6909620991253644,0.7162654996353027,0.7094338579445532,0.011742689188152793,126
1.1565677165985107,0.042851059977959995,0.02864704132080078,0.0029399239965291063,10,log2,10,10,300,"{'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 10, 'min_samples_split': 10, 'n_estimators': 300}",0.7018950437317785,0.7201166180758017,0.7040816326530612,0.6887755102040817,0.7184536834427425,0.7066644976214932,0.011570472762309655,133
0.4032923221588135,0.024977079042842368,0.009817552566528321,0.0012093372067746178,10,log2,10,15,100,"{'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 10, 'min_samples_split': 15, 'n_estimators': 100}",0.6982507288629738,0.717201166180758,0.706997084548105,0.6982507288629738,0.7228300510576222,0.7087059519024865,0.009931791860733284,129
0.7858200073242188,0.04559701003330752,0.02248520851135254,0.0039941581981985785,10,log2,10,15,200,"{'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 10, 'min_samples_split': 15, 'n_estimators': 200}",0.7040816326530612,0.7259475218658892,0.7099125364431487,0.6909620991253644,0.7162654996353027,0.7094338579445532,0.011742689188152793,126
1.1783751487731933,0.05705227104348236,0.026841449737548827,0.00339067737943772,10,log2,10,15,300,"{'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 10, 'min_samples_split': 15, 'n_estimators': 300}",0.7018950437317785,0.7201166180758017,0.7040816326530612,0.6887755102040817,0.7184536834427425,0.7066644976214932,0.011570472762309655,133
0.3767981052398682,0.04467438704482184,0.00983743667602539,0.001522456207683441,10,log2,20,5,100,"{'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 20, 'min_samples_split': 5, 'n_estimators': 100}",0.6953352769679301,0.7004373177842566,0.7091836734693877,0.6807580174927114,0.7067833698030634,0.6984995311034699,0.01011238555783282,154
0.7425800323486328,0.039320481018416766,0.02008824348449707,0.0024744236017261224,10,log2,20,5,200,"{'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 20, 'min_samples_split': 5, 'n_estimators': 200}",0.6938775510204082,0.7084548104956269,0.7004373177842566,0.674198250728863,0.7089715536105032,0.6971878967279316,0.012773714138354264,157
1.0826189994812012,0.04407288696864024,0.023690176010131837,0.0020447700883519256,10,log2,20,5,300,"{'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 20, 'min_samples_split': 5, 'n_estimators': 300}",0.6931486880466472,0.7077259475218659,0.6967930029154519,0.6749271137026239,0.711889132020423,0.6968967768414023,0.012951962696927407,160
0.3765385627746582,0.016799924633212653,0.009764909744262695,0.0021149140260280155,10,log2,20,10,100,"{'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 20, 'min_samples_split': 10, 'n_estimators': 100}",0.6953352769679301,0.7004373177842566,0.7091836734693877,0.6807580174927114,0.7067833698030634,0.6984995311034699,0.01011238555783282,154
0.7323304176330566,0.04890230194512777,0.018831777572631835,0.0036954377798547565,10,log2,20,10,200,"{'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 20, 'min_samples_split': 10, 'n_estimators': 200}",0.6938775510204082,0.7084548104956269,0.7004373177842566,0.674198250728863,0.7089715536105032,0.6971878967279316,0.012773714138354264,157
1.0911469459533691,0.06650894902295691,0.026456832885742188,0.00393457149607975,10,log2,20,10,300,"{'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 20, 'min_samples_split': 10, 'n_estimators': 300}",0.6931486880466472,0.7077259475218659,0.6967930029154519,0.6749271137026239,0.711889132020423,0.6968967768414023,0.012951962696927407,160
0.38532252311706544,0.026313558800325435,0.009230995178222656,0.0018051350823483834,10,log2,20,15,100,"{'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 20, 'min_samples_split': 15, 'n_estimators': 100}",0.6953352769679301,0.7004373177842566,0.7091836734693877,0.6807580174927114,0.7067833698030634,0.6984995311034699,0.01011238555783282,154
0.7467378139495849,0.015792865223775793,0.017263412475585938,0.003435457505438528,10,log2,20,15,200,"{'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 20, 'min_samples_split': 15, 'n_estimators': 200}",0.6938775510204082,0.7084548104956269,0.7004373177842566,0.674198250728863,0.7089715536105032,0.6971878967279316,0.012773714138354264,157
1.051595973968506,0.03340730464564532,0.026898193359375,0.0020757028617751326,10,log2,20,15,300,"{'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 20, 'min_samples_split': 15, 'n_estimators': 300}",0.6931486880466472,0.7077259475218659,0.6967930029154519,0.6749271137026239,0.711889132020423,0.6968967768414023,0.012951962696927407,160
0.6654060363769532,0.03364986106720276,0.015457582473754884,0.002195815172218789,15,sqrt,5,5,100,"{'max_depth': 15, 'max_features': 'sqrt', 'min_samples_leaf': 5, 'min_samples_split': 5, 'n_estimators': 100}",0.7470845481049563,0.75,0.7441690962099126,0.7186588921282799,0.75127644055434,0.7422377953994977,0.012042711825638238,12
1.3129190444946288,0.04963665755873265,0.0319028377532959,0.004396791367434666,15,sqrt,5,5,200,"{'max_depth': 15, 'max_features': 'sqrt', 'min_samples_leaf': 5, 'min_samples_split': 5, 'n_estimators': 200}",0.75,0.7463556851311953,0.7470845481049563,0.717201166180758,0.74981765134938,0.7420918101532579,0.01252900880586623,14
1.9777276515960693,0.028078678122659458,0.04031109809875488,0.0048121250635211,15,sqrt,5,5,300,"{'max_depth': 15, 'max_features': 'sqrt', 'min_samples_leaf': 5, 'min_samples_split': 5, 'n_estimators': 300}",0.7470845481049563,0.7529154518950437,0.7448979591836735,0.717930029154519,0.7490882567469,0.7423832490170186,0.012508160281207768,10
0.6496454238891601,0.03879917506044229,0.01535191535949707,0.0025659097456990293,15,sqrt,5,10,100,"{'max_depth': 15, 'max_features': 'sqrt', 'min_samples_leaf': 5, 'min_samples_split': 10, 'n_estimators': 100}",0.7470845481049563,0.75,0.7441690962099126,0.7186588921282799,0.75127644055434,0.7422377953994977,0.012042711825638238,12
1.324855661392212,0.041165926823499815,0.025639152526855467,0.003654760156978094,15,sqrt,5,10,200,"{'max_depth': 15, 'max_features': 'sqrt', 'min_samples_leaf': 5, 'min_samples_split': 10, 'n_estimators': 200}",0.75,0.7463556851311953,0.7470845481049563,0.717201166180758,0.74981765134938,0.7420918101532579,0.01252900880586623,14
1.9802536964416504,0.05763557343442441,0.042031717300415036,0.003687803207225389,15,sqrt,5,10,300,"{'max_depth': 15, 'max_features': 'sqrt', 'min_samples_leaf': 5, 'min_samples_split': 10, 'n_estimators': 300}",0.7470845481049563,0.7529154518950437,0.7448979591836735,0.717930029154519,0.7490882567469,0.7423832490170186,0.012508160281207768,10
0.6517932415008545,0.024142498586060046,0.015334844589233398,0.003036149174188523,15,sqrt,5,15,100,"{'max_depth': 15, 'max_features': 'sqrt', 'min_samples_leaf': 5, 'min_samples_split': 15, 'n_estimators': 100}",0.7368804664723032,0.7529154518950437,0.7405247813411079,0.7077259475218659,0.7541940189642596,0.7384481332389161,0.01678010112030269,18
1.2931782722473144,0.030215318713351043,0.027357959747314455,0.002473819162049893,15,sqrt,5,15,200,"{'max_depth': 15, 'max_features': 'sqrt', 'min_samples_leaf': 5, 'min_samples_split': 15, 'n_estimators': 200}",0.7405247813411079,0.7521865889212828,0.75,0.7113702623906706,0.75127644055434,0.7410716146414802,0.015426383519462666,17
1.9520042896270753,0.029565062853796738,0.03959331512451172,0.0033490089721407647,15,sqrt,5,15,300,"{'max_depth': 15, 'max_features': 'sqrt', 'min_samples_leaf': 5, 'min_samples_split': 15, 'n_estimators': 300}",0.7405247813411079,0.7558309037900874,0.7456268221574344,0.7142857142857143,0.7520058351568198,0.7416548113462327,0.01465760282248717,16
0.5950692176818848,0.017684431330472223,0.012624406814575195,0.0022641241206412975,15,sqrt,10,5,100,"{'max_depth': 15, 'max_features': 'sqrt', 'min_samples_leaf': 10, 'min_samples_split': 5, 'n_estimators': 100}",0.7303206997084548,0.7434402332361516,0.7325072886297376,0.7099125364431487,0.7454412837345004,0.7323244083503986,0.0126645511459201,32
1.200204086303711,0.04732881814936739,0.026821279525756837,0.00335611204164773,15,sqrt,10,5,200,"{'max_depth': 15, 'max_features': 'sqrt', 'min_samples_leaf': 10, 'min_samples_split': 5, 'n_estimators': 200}",0.7288629737609329,0.7434402332361516,0.7339650145772595,0.7084548104956269,0.7388767323121809,0.7307199528764303,0.012149518058823784,39
1.8247930526733398,0.0711347238502423,0.03831138610839844,0.005154598733200461,15,sqrt,10,5,300,"{'max_depth': 15, 'max_features': 'sqrt', 'min_samples_leaf': 10, 'min_samples_split': 5, 'n_estimators': 300}",0.7310495626822158,0.7485422740524781,0.7361516034985423,0.7091836734693877,0.7432530999270606,0.733636042725937,0.013606026670897811,21
0.6010210037231445,0.04251008832080638,0.015069818496704102,0.0034613699984507263,15,sqrt,10,10,100,"{'max_depth': 15, 'max_features': 'sqrt', 'min_samples_leaf': 10, 'min_samples_split': 10, 'n_estimators': 100}",0.7303206997084548,0.7434402332361516,0.7325072886297376,0.7099125364431487,0.7454412837345004,0.7323244083503986,0.0126645511459201,32
1.1973618030548097,0.03566549908872982,0.026807022094726563,0.0024175568369835775,15,sqrt,10,10,200,"{'max_depth': 15, 'max_features': 'sqrt', 'min_samples_leaf': 10, 'min_samples_split': 10, 'n_estimators': 200}",0.7288629737609329,0.7434402332361516,0.7339650145772595,0.7084548104956269,0.7388767323121809,0.7307199528764303,0.012149518058823784,39
1.8153113842010498,0.030098294096955736,0.038488340377807614,0.00508952186354127,15,sqrt,10,10,300,"{'max_depth': 15, 'max_features': 'sqrt', 'min_samples_leaf': 10, 'min_samples_split': 10, 'n_estimators': 300}",0.7310495626822158,0.7485422740524781,0.7361516034985423,0.7091836734693877,0.7432530999270606,0.733636042725937,0.013606026670897811,21
0.6054788112640381,0.03586554585952662,0.014349126815795898,0.0015723461781164169,15,sqrt,10,15,100,"{'max_depth': 15, 'max_features': 'sqrt', 'min_samples_leaf': 10, 'min_samples_split': 15, 'n_estimators': 100}",0.7303206997084548,0.7434402332361516,0.7325072886297376,0.7099125364431487,0.7454412837345004,0.7323244083503986,0.0126645511459201,32
1.1976402282714844,0.02379303689591324,0.02734055519104004,0.0018392646941760582,15,sqrt,10,15,200,"{'max_depth': 15, 'max_features': 'sqrt', 'min_samples_leaf': 10, 'min_samples_split': 15, 'n_estimators': 200}",0.7288629737609329,0.7434402332361516,0.7339650145772595,0.7084548104956269,0.7388767323121809,0.7307199528764303,0.012149518058823784,39
1.777675247192383,0.048187212589271215,0.03929262161254883,0.002965869402400422,15,sqrt,10,15,300,"{'max_depth': 15, 'max_features': 'sqrt', 'min_samples_leaf': 10, 'min_samples_split': 15, 'n_estimators': 300}",0.7310495626822158,0.7485422740524781,0.7361516034985423,0.7091836734693877,0.7432530999270606,0.733636042725937,0.013606026670897811,21
0.5188995361328125,0.01893063858461043,0.012983894348144532,0.0020817300005633275,15,sqrt,20,5,100,"{'max_depth': 15, 'max_features': 'sqrt', 'min_samples_leaf': 20, 'min_samples_split': 5, 'n_estimators': 100}",0.7106413994169096,0.7310495626822158,0.7150145772594753,0.6946064139941691,0.7286652078774617,0.7159954322460462,0.01322322126835138,91
1.0510077476501465,0.04015688629574793,0.02290205955505371,0.0031105562071634773,15,sqrt,20,5,200,"{'max_depth': 15, 'max_features': 'sqrt', 'min_samples_leaf': 20, 'min_samples_split': 5, 'n_estimators': 200}",0.7120991253644315,0.7325072886297376,0.7164723032069971,0.6938775510204082,0.7286652078774617,0.7167242952198072,0.013675654958750666,85
1.549015188217163,0.04509926427532399,0.0331695556640625,0.004083110837915116,15,sqrt,20,5,300,"{'max_depth': 15, 'max_features': 'sqrt', 'min_samples_leaf': 20, 'min_samples_split': 5, 'n_estimators': 300}",0.7135568513119533,0.7339650145772595,0.7142857142857143,0.6967930029154519,0.7301239970824216,0.7177449160345601,0.013302795725222746,79
0.5480211734771728,0.026527554255167427,0.012906503677368165,0.00347469264064509,15,sqrt,20,10,100,"{'max_depth': 15, 'max_features': 'sqrt', 'min_samples_leaf': 20, 'min_samples_split': 10, 'n_estimators': 100}",0.7106413994169096,0.7310495626822158,0.7150145772594753,0.6946064139941691,0.7286652078774617,0.7159954322460462,0.01322322126835138,91
1.02622709274292,0.034058881159583304,0.022639989852905273,0.003819268078046372,15,sqrt,20,10,200,"{'max_depth': 15, 'max_features': 'sqrt', 'min_samples_leaf': 20, 'min_samples_split': 10, 'n_estimators': 200}",0.7120991253644315,0.7325072886297376,0.7164723032069971,0.6938775510204082,0.7286652078774617,0.7167242952198072,0.013675654958750666,85
1.605773401260376,0.04260549587795075,0.03582973480224609,0.002796338330671615,15,sqrt,20,10,300,"{'max_depth': 15, 'max_features': 'sqrt', 'min_samples_leaf': 20, 'min_samples_split': 10, 'n_estimators': 300}",0.7135568513119533,0.7339650145772595,0.7142857142857143,0.6967930029154519,0.7301239970824216,0.7177449160345601,0.013302795725222746,79
