mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_max_depth,param_max_features,param_min_samples_leaf,param_min_samples_split,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.6669152259826661,0.0484862771125529,0.019429779052734374,0.004909763992623904,10,sqrt,1,2,100,"{'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 100}",0.7150145772594753,0.7164723032069971,0.7259475218658892,0.7448979591836735,0.7520058351568198,0.730867639334571,0.015009503875719282,105
1.5085696220397948,0.030946494131543996,0.028894376754760743,0.002236102142474949,10,sqrt,1,2,200,"{'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 200}",0.7208454810495627,0.7208454810495627,0.7266763848396501,0.7412536443148688,0.7490882567469,0.7317418496001089,0.011441090053103302,98
2.051091957092285,0.13235386050959833,0.03660802841186524,0.0035994059832480606,10,sqrt,1,2,300,"{'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 300}",0.7193877551020408,0.7193877551020408,0.7266763848396501,0.7434402332361516,0.7476294675419402,0.7313043191643647,0.01199347867905272,100
0.6146746158599854,0.05993739732854356,0.015822362899780274,0.0033501837491729637,10,sqrt,1,5,100,"{'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 100}",0.7113702623906706,0.7266763848396501,0.7230320699708455,0.7397959183673469,0.7425237053245806,0.7286796681786187,0.011408351512305856,115
1.1083670139312745,0.024841860388878798,0.023189735412597657,0.0026861669685725705,10,sqrt,1,5,200,"{'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 200}",0.7091836734693877,0.7244897959183674,0.7274052478134111,0.7383381924198251,0.7447118891320205,0.7288257597506024,0.012243246889665221,113
1.6610844612121582,0.044322576645042626,0.03332080841064453,0.00592835755566139,10,sqrt,1,5,300,"{'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 300}",0.7113702623906706,0.7208454810495627,0.7310495626822158,0.7441690962099126,0.7476294675419402,0.7310127739748603,0.013699684522116458,101
0.5750730037689209,0.03306969795052974,0.015415811538696289,0.001248546126338191,10,sqrt,1,10,100,"{'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 100}",0.7135568513119533,0.7157434402332361,0.7193877551020408,0.7405247813411079,0.7476294675419402,0.7273684591060556,0.013951275838737688,124
1.1342550754547118,0.05410247350194388,0.02289576530456543,0.0027648440411959484,10,sqrt,1,10,200,"{'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 200}",0.7084548104956269,0.717930029154519,0.717930029154519,0.7448979591836735,0.75054704595186,0.7279519747880399,0.01660555227653085,119
1.6304805755615235,0.0409882016500274,0.032123994827270505,0.004475086230345308,10,sqrt,1,10,300,"{'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 300}",0.7106413994169096,0.7193877551020408,0.717201166180758,0.7434402332361516,0.75054704595186,0.728243519977544,0.015738997184611376,116
0.5649637699127197,0.011066512249484036,0.012173748016357422,0.0025893474720616715,10,sqrt,2,2,100,"{'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 100}",0.7099125364431487,0.7150145772594753,0.7193877551020408,0.7405247813411079,0.7461706783369803,0.7262020656965505,0.01442795317378008,131
1.1159873008728027,0.0694956591544743,0.02112922668457031,0.0028749339646534197,10,sqrt,2,2,200,"{'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 200}",0.7106413994169096,0.717930029154519,0.7223032069970845,0.7441690962099126,0.7432530999270606,0.7276593663410973,0.013628612187105383,123
1.6228107929229736,0.01804559106957893,0.037303924560546875,0.005534458740496226,10,sqrt,2,2,300,"{'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 300}",0.7077259475218659,0.7208454810495627,0.7244897959183674,0.7427113702623906,0.7447118891320205,0.7280968967768413,0.013929900117547836,118
0.5593077182769776,0.02563348842334939,0.011864852905273438,0.0015064275198285837,10,sqrt,2,5,100,"{'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 100}",0.7106413994169096,0.717201166180758,0.7230320699708455,0.7463556851311953,0.7439824945295405,0.7282425630458498,0.014385362551564432,117
1.1173387050628663,0.03180486798183561,0.02172055244445801,0.005043401413637368,10,sqrt,2,5,200,"{'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 200}",0.7106413994169096,0.7252186588921283,0.7266763848396501,0.75,0.7520058351568198,0.7329084556611016,0.015815336015056504,94
1.659147071838379,0.06008752899154222,0.0347801685333252,0.004087795026679512,10,sqrt,2,5,300,"{'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 300}",0.7135568513119533,0.7230320699708455,0.7288629737609329,0.7448979591836735,0.7476294675419402,0.7315958643538691,0.012963297534251883,99
