mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_colsample_bytree,param_gamma,param_learning_rate,param_max_depth,param_min_child_weight,param_n_estimators,param_reg_alpha,param_reg_lambda,param_subsample,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.36098456382751465,0.021654572268031077,0.012065982818603516,0.00250294549901377,0.8,0.1,0.01,3,1,300,0.1,5,0.9,"{'colsample_bytree': 0.8, 'gamma': 0.1, 'learning_rate': 0.01, 'max_depth': 3, 'min_child_weight': 1, 'n_estimators': 300, 'reg_alpha': 0.1, 'reg_lambda': 5, 'subsample': 0.9}",0.7303206997084548,0.7368804664723032,0.7325072886297376,0.750728862973761,0.7301239970824216,0.7361122629733357,0.007702369838402482,161
0.36134953498840333,0.016943051659335375,0.014777326583862304,0.0029721369835711935,0.8,0.1,0.01,3,1,300,1.0,1,0.8,"{'colsample_bytree': 0.8, 'gamma': 0.1, 'learning_rate': 0.01, 'max_depth': 3, 'min_child_weight': 1, 'n_estimators': 300, 'reg_alpha': 1, 'reg_lambda': 1, 'subsample': 0.8}",0.7303206997084548,0.7368804664723032,0.7317784256559767,0.7514577259475219,0.7323121808898614,0.7365498997348237,0.007770208692416327,131
0.3471817970275879,0.014647674665636578,0.010997676849365234,0.0023258437840581853,0.8,0.1,0.01,3,1,300,1.0,1,0.9,"{'colsample_bytree': 0.8, 'gamma': 0.1, 'learning_rate': 0.01, 'max_depth': 3, 'min_child_weight': 1, 'n_estimators': 300, 'reg_alpha': 1, 'reg_lambda': 1, 'subsample': 0.9}",0.7303206997084548,0.7397959183673469,0.7332361516034985,0.7514577259475219,0.7330415754923414,0.7375704142238326,0.0076113713465587466,102
0.3381612300872803,0.02024286774769176,0.01831927299499512,0.007490359440353749,0.8,0.1,0.01,3,1,300,1.0,5,0.8,"{'colsample_bytree': 0.8, 'gamma': 0.1, 'learning_rate': 0.01, 'max_depth': 3, 'min_child_weight': 1, 'n_estimators': 300, 'reg_alpha': 1, 'reg_lambda': 5, 'subsample': 0.8}",0.7274052478134111,0.739067055393586,0.7303206997084548,0.7514577259475219,0.7286652078774617,0.7353831873480872,0.00901520075704904,185
0.3555878162384033,0.03536168089340918,0.009597587585449218,0.0006782846147171291,0.8,0.1,0.01,3,1,300,1.0,5,0.9,"{'colsample_bytree': 0.8, 'gamma': 0.1, 'learning_rate': 0.01, 'max_depth': 3, 'min_child_weight': 1, 'n_estimators': 300, 'reg_alpha': 1, 'reg_lambda': 5, 'subsample': 0.9}",0.7317784256559767,0.7368804664723032,0.7317784256559767,0.7521865889212828,0.7293946024799417,0.7364037018370962,0.008261242794293034,146
0.24040684700012208,0.026823006573004723,0.011981582641601563,0.003237905253577344,0.8,0.1,0.01,3,5,200,0.1,1,0.8,"{'colsample_bytree': 0.8, 'gamma': 0.1, 'learning_rate': 0.01, 'max_depth': 3, 'min_child_weight': 5, 'n_estimators': 200, 'reg_alpha': 0.1, 'reg_lambda': 1, 'subsample': 0.8}",0.7230320699708455,0.7303206997084548,0.7252186588921283,0.7419825072886297,0.725018234865062,0.7291144341450242,0.006870130280398926,255
0.24305176734924316,0.008270713648583393,0.011489152908325195,0.001657725350900731,0.8,0.1,0.01,3,5,200,0.1,1,0.9,"{'colsample_bytree': 0.8, 'gamma': 0.1, 'learning_rate': 0.01, 'max_depth': 3, 'min_child_weight': 5, 'n_estimators': 200, 'reg_alpha': 0.1, 'reg_lambda': 1, 'subsample': 0.9}",0.7252186588921283,0.7325072886297376,0.7288629737609329,0.7434402332361516,0.7272064186725018,0.7314471146382905,0.00645621886129475,201
0.24921517372131347,0.024983975724176086,0.012816238403320312,0.0030979593489032856,0.8,0.1,0.01,3,5,200,0.1,5,0.8,"{'colsample_bytree': 0.8, 'gamma': 0.1, 'learning_rate': 0.01, 'max_depth': 3, 'min_child_weight': 5, 'n_estimators': 200, 'reg_alpha': 0.1, 'reg_lambda': 5, 'subsample': 0.8}",0.7208454810495627,0.7325072886297376,0.7259475218658892,0.7419825072886297,0.7286652078774617,0.7299896013422562,0.007097547502993029,237
0.24179482460021973,0.019911892245604555,0.012658405303955077,0.0033056423197469053,0.8,0.1,0.01,3,5,200,0.1,5,0.9,"{'colsample_bytree': 0.8, 'gamma': 0.1, 'learning_rate': 0.01, 'max_depth': 3, 'min_child_weight': 5, 'n_estimators': 200, 'reg_alpha': 0.1, 'reg_lambda': 5, 'subsample': 0.9}",0.7237609329446064,0.7325072886297376,0.728134110787172,0.7434402332361516,0.7264770240700219,0.7308639179335379,0.006899470333510737,221
0.24598770141601561,0.019047011318410863,0.014100980758666993,0.0041879221355667585,0.8,0.1,0.01,3,5,200,1.0,1,0.8,"{'colsample_bytree': 0.8, 'gamma': 0.1, 'learning_rate': 0.01, 'max_depth': 3, 'min_child_weight': 5, 'n_estimators': 200, 'reg_alpha': 1, 'reg_lambda': 1, 'subsample': 0.8}",0.7237609329446064,0.7303206997084548,0.7252186588921283,0.7427113702623906,0.7264770240700219,0.7296977371755203,0.006861829320086684,247
