mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_colsample_bytree,param_gamma,param_learning_rate,param_max_depth,param_min_child_weight,param_n_estimators,param_reg_alpha,param_reg_lambda,param_subsample,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.3039219856262207,0.013277314982355144,0.013675355911254882,0.003797057086043411,0.7,0.5,0.01,3,10,300,1,5,0.8,"{'colsample_bytree': 0.7, 'gamma': 0.5, 'learning_rate': 0.01, 'max_depth': 3, 'min_child_weight': 10, 'n_estimators': 300, 'reg_alpha': 1, 'reg_lambda': 5, 'subsample': 0.8}",0.7310495626822158,0.739067055393586,0.7325072886297376,0.7470845481049563,0.7308533916849015,0.7361123692990794,0.0062514692782393005,50
0.31972417831420896,0.018969699112436456,0.014072084426879882,0.00244419153969105,0.7,0.5,0.01,3,10,300,1,10,0.7,"{'colsample_bytree': 0.7, 'gamma': 0.5, 'learning_rate': 0.01, 'max_depth': 3, 'min_child_weight': 10, 'n_estimators': 300, 'reg_alpha': 1, 'reg_lambda': 10, 'subsample': 0.7}",0.728134110787172,0.7376093294460642,0.7325072886297376,0.750728862973761,0.7279358132749818,0.7353830810223434,0.008446641391715812,79
0.30597805976867676,0.013583391511952618,0.016868782043457032,0.0049129935928300585,0.7,0.5,0.01,3,10,300,1,10,0.8,"{'colsample_bytree': 0.7, 'gamma': 0.5, 'learning_rate': 0.01, 'max_depth': 3, 'min_child_weight': 10, 'n_estimators': 300, 'reg_alpha': 1, 'reg_lambda': 10, 'subsample': 0.8}",0.7288629737609329,0.7376093294460642,0.7332361516034985,0.749271137026239,0.7279358132749818,0.7353830810223434,0.007751350632530472,79
0.3316794395446777,0.02784342486791077,0.014459753036499023,0.0030511609574130744,0.7,0.5,0.01,3,10,300,10,5,0.7,"{'colsample_bytree': 0.7, 'gamma': 0.5, 'learning_rate': 0.01, 'max_depth': 3, 'min_child_weight': 10, 'n_estimators': 300, 'reg_alpha': 10, 'reg_lambda': 5, 'subsample': 0.7}",0.7266763848396501,0.7332361516034985,0.7288629737609329,0.7485422740524781,0.7242888402625821,0.7323213249038283,0.00862904919027696,146
0.3091249465942383,0.00791633678627349,0.018184614181518555,0.005631627891062312,0.7,0.5,0.01,3,10,300,10,5,0.8,"{'colsample_bytree': 0.7, 'gamma': 0.5, 'learning_rate': 0.01, 'max_depth': 3, 'min_child_weight': 10, 'n_estimators': 300, 'reg_alpha': 10, 'reg_lambda': 5, 'subsample': 0.8}",0.7252186588921283,0.7346938775510204,0.7295918367346939,0.749271137026239,0.7257476294675419,0.7329046279343248,0.008858164220085837,129
0.33806605339050294,0.02458578347200003,0.015082788467407227,0.0037134017205092016,0.7,0.5,0.01,3,10,300,10,10,0.7,"{'colsample_bytree': 0.7, 'gamma': 0.5, 'learning_rate': 0.01, 'max_depth': 3, 'min_child_weight': 10, 'n_estimators': 300, 'reg_alpha': 10, 'reg_lambda': 10, 'subsample': 0.7}",0.7266763848396501,0.7354227405247813,0.728134110787172,0.7456268221574344,0.7242888402625821,0.732029779714324,0.0077478895569147,154
0.34111499786376953,0.029492725750349027,0.011480569839477539,0.002254993755527445,0.7,0.5,0.01,3,10,300,10,10,0.8,"{'colsample_bytree': 0.7, 'gamma': 0.5, 'learning_rate': 0.01, 'max_depth': 3, 'min_child_weight': 10, 'n_estimators': 300, 'reg_alpha': 10, 'reg_lambda': 10, 'subsample': 0.8}",0.7252186588921283,0.7346938775510204,0.7295918367346939,0.7470845481049563,0.7257476294675419,0.7324673101500682,0.008057129125410352,140
0.31267447471618653,0.026918380005356884,0.016777229309082032,0.003591930485148192,0.7,0.5,0.01,4,5,200,1,5,0.7,"{'colsample_bytree': 0.7, 'gamma': 0.5, 'learning_rate': 0.01, 'max_depth': 4, 'min_child_weight': 5, 'n_estimators': 200, 'reg_alpha': 1, 'reg_lambda': 5, 'subsample': 0.7}",0.7295918367346939,0.7383381924198251,0.7288629737609329,0.7521865889212828,0.7301239970824216,0.7358207177838313,0.008875147372217444,63
0.2896604061126709,0.021990763647574824,0.012814807891845702,0.0033706347013458767,0.7,0.5,0.01,4,5,200,1,5,0.8,"{'colsample_bytree': 0.7, 'gamma': 0.5, 'learning_rate': 0.01, 'max_depth': 4, 'min_child_weight': 5, 'n_estimators': 200, 'reg_alpha': 1, 'reg_lambda': 5, 'subsample': 0.8}",0.7295918367346939,0.7376093294460642,0.7295918367346939,0.7521865889212828,0.7286652078774617,0.7355289599428393,0.008937723388489948,72
0.2668485641479492,0.02738871388571813,0.01304640769958496,0.002543378843459485,0.7,0.5,0.01,4,5,200,1,10,0.7,"{'colsample_bytree': 0.7, 'gamma': 0.5, 'learning_rate': 0.01, 'max_depth': 4, 'min_child_weight': 5, 'n_estimators': 200, 'reg_alpha': 1, 'reg_lambda': 10, 'subsample': 0.7}",0.7295918367346939,0.7317784256559767,0.7274052478134111,0.749271137026239,0.7272064186725018,0.7330506131805645,0.008279030728352784,126
0.2898868560791016,0.008117814793048538,0.0164581298828125,0.005565545026563062,0.7,0.5,0.01,4,5,200,1,10,0.8,"{'colsample_bytree': 0.7, 'gamma': 0.5, 'learning_rate': 0.01, 'max_depth': 4, 'min_child_weight': 5, 'n_estimators': 200, 'reg_alpha': 1, 'reg_lambda': 10, 'subsample': 0.8}",0.7274052478134111,0.7339650145772595,0.7274052478134111,0.7448979591836735,0.7286652078774617,0.7324677354530433,0.006670368579550196,136
0.26137332916259765,0.019785663995229408,0.014750146865844726,0.004582773993128743,0.7,0.5,0.01,4,5,200,10,5,0.7,"{'colsample_bytree': 0.7, 'gamma': 0.5, 'learning_rate': 0.01, 'max_depth': 4, 'min_child_weight': 5, 'n_estimators': 200, 'reg_alpha': 10, 'reg_lambda': 5, 'subsample': 0.7}",0.7266763848396501,0.7310495626822158,0.728134110787172,0.7448979591836735,0.725018234865062,0.7311552504715546,0.007151555013428958,171
